sample_id,lambda0_HM,lambda1_HM,lambda2_HM,lambda3_HM,gamma0_MH,gamma1_MH,gamma2_MH,gamma3_MH,delta0_HM,delta1_HM,delta2_HM,delta3_HM,eta0_MH,eta1_MH,eta2_MH,eta3_MH,p0_mortality,p1_mortality
1095,0.01,0.770955737,0.741874231,0.214791774,0.072,0.289553248,0.099658423,0.457927084,0.01,0.701861047,0.672518183,0.342359889,0.072,0.430926767,0.055424968,0.02285903,0.05,0.210906196
1096,0.01,0.336030667,0.786483919,0.076830831,0.072,0.485996523,0.272630381,0.469821311,0.01,0.645530553,0.723633681,0.235301509,0.072,0.539486033,0.086146833,0.046558266,0.05,0.120852345
1097,0.01,0.654375145,0.374002693,0.655136475,0.072,0.414462106,0.118955323,0.538964763,0.01,0.048017123,0.709640969,0.240510325,0.072,0.284084111,0.239895864,0.097602028,0.05,0.100281123
1098,0.01,0.152418205,0.161070316,0.1477749,0.072,0.277761872,0.453225017,0.323174979,0.01,0.705633205,0.502870146,0.544578691,0.072,0.379200906,0.255292822,0.391544451,0.05,0.019518169
1099,0.01,0.679282663,0.614471593,0.193731667,0.072,0.436242434,0.007180998,0.123396053,0.01,0.051458419,0.616379264,0.597140579,0.072,0.462145262,0.002545602,0.284700189,0.05,0.197354135
1100,0.01,0.122766892,0.513334675,0.066446978,0.072,0.102993086,0.270252591,0.371225007,0.01,0.11523661,0.146326431,0.16151263,0.072,0.135582057,0.128682586,0.224444694,0.05,0.183061102
1101,0.01,0.346045109,0.613019388,0.56822212,0.072,0.071867287,0.027742042,0.498670808,0.01,0.063066543,0.117187953,0.017485288,0.072,0.356895055,0.33078648,0.560561283,0.05,0.248341071
1102,0.01,0.32456611,0.293552814,0.234513107,0.072,0.086567131,0.078431517,0.075137146,0.01,0.090150658,0.190004514,0.242268218,0.072,0.546176856,0.328572807,0.5609544,0.05,0.104290745
1103,0.01,0.36152504,0.256417141,0.144481244,0.072,0.081317554,0.536804984,0.560508467,0.01,0.035478502,0.118773241,0.334584033,0.072,0.105837415,0.206684064,0.073326727,0.05,0.127823292
1104,0.01,0.214638747,0.278004994,0.074506995,0.072,0.243176733,0.558490323,0.186777171,0.01,0.692379127,0.666127322,0.75212615,0.072,0.448782203,0.374650998,0.486539964,0.05,0.021180511
1105,0.01,0.365636219,0.781512429,0.60798412,0.072,0.546458815,0.442832314,0.496932958,0.01,0.55815841,0.600796583,0.413310628,0.072,0.524967014,0.468622101,0.47932666,0.05,0.188442548
1106,0.01,0.240618158,0.028147538,0.739167552,0.072,0.332916358,0.169345208,0.084708741,0.01,0.655323301,0.660850954,0.643461295,0.072,0.366406969,0.20789674,0.172711922,0.05,0.002395336
1107,0.01,0.658549971,0.069071831,0.498296448,0.072,0.28631457,0.299159556,0.526372896,0.01,0.024975859,0.610979857,0.041121395,0.072,0.021671248,0.244136453,0.035826699,0.05,0.220960306
1108,0.01,0.418354844,0.022940638,0.031995542,0.072,0.347995725,0.457871512,0.248670134,0.01,0.438118731,0.631865269,0.482299877,0.072,0.127663815,0.348213551,0.356862733,0.05,0.205549955
1109,0.01,0.490490608,0.765701283,0.155857764,0.072,0.540219506,0.305776831,0.381671088,0.01,0.078574662,0.300654994,0.607809526,0.072,0.401525457,0.022799172,0.310465542,0.05,0.024717894
1110,0.01,0.786726579,0.708864305,0.016653722,0.072,0.487712961,0.522236013,0.20081539,0.01,0.568406307,0.34926196,0.517633663,0.072,0.193300286,0.183213646,0.241078449,0.05,0.040758972
1111,0.01,0.656599782,0.275471337,0.316118148,0.072,0.50782302,0.282082326,0.309136221,0.01,0.755633519,0.700513843,0.1338787,0.072,0.268786137,0.551696257,0.211504057,0.05,0.10404047
1112,0.01,0.154073883,0.09031526,0.584840785,0.072,0.437377306,0.550399363,0.439301544,0.01,0.19224847,0.031692097,0.778495534,0.072,0.193375995,0.177199836,0.514582559,0.05,0.163827972
1113,0.01,0.169748227,0.702386032,0.784755075,0.072,0.049233423,0.489758925,0.221812916,0.01,0.414017233,0.722704621,0.768969565,0.072,0.148909101,0.120899238,0.045733405,0.05,0.157303399
1114,0.01,0.010747472,0.325399655,0.057973373,0.072,0.230168245,0.022681484,0.474403404,0.01,0.165693805,0.259363881,0.687337917,0.072,0.423879123,0.124413789,0.04083887,0.05,0.200388658
1115,0.01,0.308655015,0.605203199,0.35178287,0.072,0.196529371,0.256284672,0.425181504,0.01,0.712754026,0.039316085,0.414048118,0.072,0.018650524,0.266056622,0.502840647,0.05,0.101245275
1116,0.01,0.736635833,0.498180693,0.737982722,0.072,0.430070643,0.058751175,0.131293977,0.01,0.311394659,0.134384437,0.390980168,0.072,0.267737112,0.543155224,0.246357437,0.05,0.219975505
1117,0.01,0.74410933,0.692821176,0.164847423,0.072,0.28174498,0.197516196,0.227119739,0.01,0.285037393,0.652823776,0.357189854,0.072,0.297458381,0.558030099,0.034068227,0.05,0.136628139
1118,0.01,0.611508748,0.119417947,0.48310996,0.072,0.136015995,0.492685536,0.18579261,0.01,0.259959625,0.472573164,0.145014697,0.072,0.161816747,0.236646891,0.200866306,0.05,0.146965621
1119,0.01,0.473715714,0.447667288,0.516792966,0.072,0.174801725,0.071810097,0.432138684,0.01,0.672116502,0.203034923,0.321602645,0.072,0.283187315,0.302929647,0.374590417,0.05,0.011648905
1120,0.01,0.569966895,0.048957096,0.369947968,0.072,0.470117205,0.256290298,0.084682977,0.01,0.778176738,0.702535515,0.60933777,0.072,0.23373859,0.104424373,0.534721551,0.05,0.149058315
1121,0.01,0.673360814,0.270255055,0.26487777,0.072,0.559786993,0.296401172,0.079915001,0.01,0.173542996,0.380735981,0.033552019,0.072,0.262719304,0.237958398,0.442662999,0.05,0.09938375
1122,0.01,0.776213522,0.142808236,0.466879481,0.072,0.050949201,0.416834743,0.565020095,0.01,0.647119524,0.439005797,0.382945672,0.072,0.474297018,0.53163328,0.561869307,0.05,0.111030984
1123,0.01,0.782824805,0.123181739,0.200304323,0.072,0.050561159,0.154347477,0.436188529,0.01,0.673810243,0.61532519,0.498541965,0.072,0.291932979,0.402544036,0.221993456,0.05,0.235566338
1124,0.01,0.534980174,0.551265712,0.423389435,0.072,0.502810063,0.143144369,0.216491867,0.01,0.61433763,0.389271628,0.702479071,0.072,0.196754814,0.209779536,0.504801928,0.05,0.13002369
1125,0.01,0.407738422,0.262883335,0.218569254,0.072,0.372578868,0.068069496,0.49942686,0.01,0.615570478,0.150691128,0.548275757,0.072,0.342295499,0.104815909,0.155179591,0.05,0.114516221
1126,0.01,0.552401761,0.504591493,0.42046553,0.072,0.436457188,0.430508636,0.350944,0.01,0.621722166,0.264068066,0.696187127,0.072,0.349268929,0.467102476,0.310286532,0.05,0.061162709
1127,0.01,0.428504002,0.293178214,0.551024238,0.072,0.270250874,0.474912073,0.385145187,0.01,0.540790102,0.171552713,0.777557316,0.072,0.478071519,0.448154774,0.187562248,0.05,0.149976863
1128,0.01,0.108311519,0.425396022,0.115252505,0.072,0.314125495,0.368474028,0.221631309,0.01,0.393850454,0.691766176,0.085764884,0.072,0.449704283,0.096988585,0.020850134,0.05,0.051960889
1129,0.01,0.60438412,0.320049598,0.689291208,0.072,0.298033883,0.0126382,0.40709333,0.01,0.087083998,0.62360991,0.132801014,0.072,0.196213547,0.432402172,0.542003411,0.05,0.104001506
1130,0.01,0.655226174,0.15072589,0.637672018,0.072,0.373456626,0.109478312,0.171822249,0.01,0.104099002,0.302543939,0.160882426,0.072,0.365790838,0.564878899,0.006821205,0.05,0.151457548
1131,0.01,0.453196612,0.722224944,0.399744214,0.072,0.308822406,0.267898791,0.152737645,0.01,0.044263015,0.322839569,0.041547262,0.072,0.312679723,0.174542789,0.303086164,0.05,0.03760315
1132,0.01,0.736777673,0.706671782,0.150097242,0.072,0.195076353,0.348463894,0.054349766,0.01,0.280108579,0.198378707,0.723258216,0.072,0.484226041,0.329344997,0.295556719,0.05,0.260603222
1133,0.01,0.736617949,0.765770799,0.099049318,0.072,0.091196837,0.384386445,0.307534783,0.01,0.014588065,0.048960278,0.701583502,0.072,0.493518612,0.202929884,0.50611675,0.05,0.166229021
1134,0.01,0.636665461,0.337670546,0.089584679,0.072,0.246356972,0.259746285,0.312936302,0.01,0.083410343,0.783207472,0.192868088,0.072,0.112777765,0.299224058,0.305134246,0.05,0.123149807
1135,0.01,0.609794796,0.408156977,0.48165941,0.072,0.411087947,0.014214258,0.324125896,0.01,0.698513632,0.013737107,0.320093862,0.072,0.526097192,0.2005917,0.260557972,0.05,0.27483159
1136,0.01,0.157465849,0.051551599,0.678943847,0.072,0.493288314,0.26814021,0.292069675,0.01,0.660287032,0.583462004,0.209467712,0.072,0.009595426,0.272469692,0.487862201,0.05,0.250833709
1137,0.01,0.755418696,0.694854958,0.458234409,0.072,0.25253598,0.440114713,0.420218688,0.01,0.42513331,0.068988624,0.731604264,0.072,0.258782241,0.206373588,0.35759428,0.05,0.188674629
1138,0.01,0.166443454,0.661181687,0.229050304,0.072,0.10603647,0.230835116,0.414958126,0.01,0.762711961,0.639332199,0.742875218,0.072,0.079864097,0.040428422,0.316776305,0.05,0.081283295
1139,0.01,0.654163429,0.530870418,0.76687525,0.072,0.144722058,0.275925377,0.284704591,0.01,0.188949668,0.466173786,0.350195929,0.072,0.253737844,0.206034416,0.009615872,0.05,0.146186666
1140,0.01,0.26484579,0.001042696,0.243275529,0.072,0.158260893,0.223478551,0.07489193,0.01,0.401070221,0.547027878,0.4978466,0.072,0.45653281,0.256740708,0.294844103,0.05,0.226912543
1141,0.01,0.337883925,0.554263486,0.343335871,0.072,0.237274158,0.431796795,0.099307368,0.01,0.267482918,0.177096099,0.283696855,0.072,0.130852899,0.329102398,0.453361016,0.05,0.220251657
1142,0.01,0.287955762,0.781120721,0.469144948,0.072,0.226859371,0.474586311,0.414568439,0.01,0.591927516,0.154950086,0.369976203,0.072,0.489518378,0.286293588,0.388201158,0.05,0.164621445
1143,0.01,0.665461862,0.224803063,0.45462547,0.072,0.069997291,0.392039721,0.415757732,0.01,0.033841484,0.533874861,0.327605222,0.072,0.070487026,0.238507487,0.110324304,0.05,0.116356669
1144,0.01,0.303627832,0.583329393,0.611630291,0.072,0.344792276,0.012886126,0.528820655,0.01,0.542124291,0.027014405,0.64687799,0.072,0.113751176,0.328997636,0.265048322,0.05,0.117554859
1145,0.01,0.702873839,0.34551542,0.059521853,0.072,0.537690797,0.522864011,0.388757768,0.01,0.369635097,0.073358984,0.624691014,0.072,0.042871455,0.038965359,0.305234023,0.05,0.044835907
1146,0.01,0.006106911,0.33425961,0.108401613,0.072,0.091172756,0.043685243,0.116493252,0.01,0.565232502,0.639052573,0.357501579,0.072,0.287722567,0.01854806,0.039371636,0.05,0.072118963
1147,0.01,0.429679752,0.584245408,0.477952418,0.072,0.222728622,0.067208073,0.443479197,0.01,0.287390981,0.581482671,0.405253285,0.072,0.419560046,0.515340471,0.523144765,0.05,0.149829898
1148,0.01,0.404091608,0.209885988,0.739281867,0.072,0.260098087,0.072471824,0.245776392,0.01,0.100372068,0.397000031,0.443407657,0.072,0.191845273,0.040697549,0.535910008,0.05,0.216538872
1149,0.01,0.662716054,0.289826031,0.601056514,0.072,0.275691804,0.114215421,0.070672478,0.01,0.272590187,0.108666168,0.788632491,0.072,0.027939346,0.250569564,0.256789121,0.05,0.08417694
1150,0.01,0.451367737,0.118481849,0.619290781,0.072,0.188830304,0.335882591,0.406483086,0.01,0.702343273,0.660272075,0.480564132,0.072,0.220607326,0.285820253,0.436641363,0.05,0.245712752
1151,0.01,0.081987723,0.304036447,0.613132113,0.072,0.245178201,0.18870537,0.233631292,0.01,0.47624735,0.789846064,0.389464019,0.072,0.118424862,0.092496855,0.024054657,0.05,0.156468826
1152,0.01,0.430211952,0.162134802,0.549310231,0.072,0.4209488,0.147167781,0.195448666,0.01,0.782472621,0.29566893,0.601033321,0.072,0.257148042,0.450619862,0.4368052,0.05,0.186971687
1153,0.01,0.675274894,0.741982611,0.458186823,0.072,0.134882339,0.22642125,0.430717645,0.01,0.514197953,0.140460687,0.040479238,0.072,0.387922185,0.142612886,0.283812698,0.05,0.209089096
1154,0.01,0.444506757,0.065809041,0.146608387,0.072,0.124578409,0.146466896,0.321149127,0.01,0.398132966,0.16049643,0.053368326,0.072,0.097373492,0.559128586,0.266134667,0.05,0.242856741
1155,0.01,0.670514449,0.40410045,0.55828329,0.072,0.109483142,0.391009328,0.154714441,0.01,0.657329056,0.066142065,0.610779552,0.072,0.056764163,0.500515487,0.172788166,0.05,0.183230142
1156,0.01,0.3851268,0.289379485,0.509899048,0.072,0.538193053,0.023441217,0.521908422,0.01,0.481174507,0.637778298,0.303261213,0.072,0.26800681,0.493507227,0.235633647,0.05,0.149704679
1157,0.01,0.015953989,0.125292425,0.506932341,0.072,0.40724288,0.330917332,0.081400101,0.01,0.351870289,0.280524865,0.391572462,0.072,0.494346892,0.440689297,0.047706037,0.05,0.249286575
1158,0.01,0.372696049,0.587651094,0.110630993,0.072,0.380968691,0.134233178,0.24900035,0.01,0.013321667,0.119772404,0.07274359,0.072,0.13617469,0.056810275,0.393004895,0.05,0.008131173
1159,0.01,0.488014995,0.111159186,0.746677551,0.072,0.529997434,0.128085762,0.348991297,0.01,0.022124202,0.736112949,0.413159973,0.072,0.02455075,0.194539996,0.043650494,0.05,0.110024443
1160,0.01,0.52924181,0.371213027,0.303140518,0.072,0.067681202,0.139125378,0.056881387,0.01,0.637923998,0.106839464,0.47034496,0.072,0.194676555,0.128355722,0.363218074,0.05,0.127960647
1161,0.01,0.316114919,0.468353084,0.388101427,0.072,0.17237903,0.317546811,0.380275191,0.01,0.021087595,0.368038666,0.045569795,0.072,0.105878275,0.318368961,0.491995304,0.05,0.24718559
1162,0.01,0.055255768,0.331093018,0.460575122,0.072,0.083535706,0.434765499,0.422725627,0.01,0.713639401,0.00670395,0.171180553,0.072,0.469842054,0.380889469,0.508013437,0.05,0.016010303
1163,0.01,0.471601533,0.449546794,0.028182789,0.072,0.29168054,0.346207537,0.108654523,0.01,0.215930371,0.505874404,0.369957749,0.072,0.487351757,0.194472843,0.151462686,0.05,0.275762463
1164,0.01,0.719797258,0.022904269,0.608875606,0.072,0.062670152,0.015611591,0.155459053,0.01,0.212783244,0.647261822,0.561427124,0.072,0.557554155,0.404139327,0.237569154,0.05,0.195699745
1165,0.01,0.789572663,0.561012087,0.601728271,0.072,0.532991329,0.064553916,0.400317479,0.01,0.672136707,0.753959094,0.166665739,0.072,0.286231676,0.386555153,0.14056167,0.05,0.168132402
1166,0.01,0.203487238,0.263431046,0.34879977,0.072,0.300579976,0.255239815,0.280135055,0.01,0.235885117,0.125582424,0.037406482,0.072,0.111315914,0.330543988,0.446513574,0.05,0.047389327
1167,0.01,0.085758733,0.591939385,0.241075081,0.072,0.540451681,0.405732607,0.185597435,0.01,0.228738771,0.413721725,0.062524288,0.072,0.066840259,0.099887277,0.440043001,0.05,0.143880061
1168,0.01,0.008348027,0.532078057,0.334715241,0.072,0.290164143,0.121618026,0.313412306,0.01,0.773531059,0.058021306,0.224294746,0.072,0.138022633,0.141176009,0.215105211,0.05,0.22907074
1169,0.01,0.721158365,0.159749919,0.428930451,0.072,0.361758616,0.296398005,0.246555392,0.01,0.15166065,0.385693294,0.316959714,0.072,0.45187999,0.433727276,0.076111251,0.05,0.024785335
1170,0.01,0.717441615,0.423051627,0.67766274,0.072,0.033029836,0.29906087,0.30639426,0.01,0.679954606,0.077111899,0.189951995,0.072,0.230913762,0.491797958,0.533285723,0.05,0.277962893
1171,0.01,0.757762854,0.004693987,0.03768959,0.072,0.083840673,0.198153671,0.471393442,0.01,0.705198394,0.147599181,0.48953468,0.072,0.521061608,0.263399626,0.058812749,0.05,0.128187822
1172,0.01,0.296877973,0.456349817,0.346540361,0.072,0.009852486,0.564590713,0.308730855,0.01,0.374168297,0.754147723,0.12312969,0.072,0.107486958,0.458952377,0.148152053,0.05,0.22378359
1173,0.01,0.214511451,0.026218228,0.408441632,0.072,0.111717895,0.430456694,0.364201392,0.01,0.729646108,0.618560802,0.142813004,0.072,0.454489878,0.364506641,0.379964533,0.05,0.233033608
1174,0.01,0.453321015,0.368142776,0.502946418,0.072,0.16923982,0.10371517,0.350221892,0.01,0.184740212,0.063132936,0.000437806,0.072,0.34552542,0.205700509,0.427312631,0.05,0.105049392
1175,0.01,0.383942724,0.321597129,0.513954085,0.072,0.202287044,0.547420025,0.531731488,0.01,0.669942043,0.727037214,0.354820354,0.072,0.304692465,0.421508593,0.395410885,0.05,0.249390007
1176,0.01,0.565901512,0.78832892,0.275319582,0.072,0.473142718,0.396256579,0.392707501,0.01,0.25741012,0.620625416,0.711297058,0.072,0.124135526,0.355282203,0.222732583,0.05,0.277073473
1177,0.01,0.378277925,0.180372937,0.301667524,0.072,0.371380205,0.043218763,0.342845891,0.01,0.73566756,0.671786602,0.053462094,0.072,0.564245451,0.396876893,0.092175508,0.05,0.003476505
1178,0.01,0.135313283,0.662158977,0.017095067,0.072,0.132427668,0.430149578,0.332910784,0.01,0.618361211,0.589458898,0.039975096,0.072,0.506946486,0.128954082,0.314326906,0.05,0.180400684
1179,0.01,0.133216287,0.771222693,0.385643205,0.072,0.032741051,0.532364841,0.333000135,0.01,0.552362626,0.414888874,0.659442984,0.072,0.018819807,0.152438911,0.266760266,0.05,0.021449013
1180,0.01,0.557666269,0.310994097,0.215407712,0.072,0.001919185,0.408863617,0.473603687,0.01,0.312082023,0.445732202,0.179872434,0.072,0.353408263,0.006894076,0.277549734,0.05,0.180377535
1181,0.01,0.725371501,0.301255296,0.60450026,0.072,0.339486233,0.52654288,0.22627852,0.01,0.252085318,0.700842179,0.038903077,0.072,0.077466903,0.046805719,0.478886455,0.05,0.002970079
1182,0.01,0.680709153,0.356501558,0.00317997,0.072,0.228134461,0.106102878,0.354659477,0.01,0.536693444,0.385146781,0.032010425,0.072,0.372681161,0.478278029,0.40914419,0.05,0.232388217
1183,0.01,0.158402524,0.702221472,0.254532826,0.072,0.007613934,0.479046455,0.534954481,0.01,0.517890976,0.182834938,0.198878127,0.072,0.265024752,0.509968053,0.084971469,0.05,0.231272627
1184,0.01,0.230129219,0.638783074,0.727014246,0.072,0.242816519,0.207348772,0.455661709,0.01,0.418291477,0.540714748,0.492035097,0.072,0.086840864,0.479840925,0.111200263,0.05,0.261039
1185,0.01,0.19795132,0.579765969,0.224877761,0.072,0.180502112,0.176081052,0.4248028,0.01,0.439883943,0.69753244,0.242824448,0.072,0.393051753,0.427674805,0.08604184,0.05,0.11216502
1186,0.01,0.381425821,0.280993038,0.254468951,0.072,0.3898865,0.122612114,0.402933943,0.01,0.738684915,0.446506042,0.483033047,0.072,0.039153775,0.491022881,0.162134343,0.05,0.172214326
1187,0.01,0.773498614,0.470447054,0.572520495,0.072,0.252941543,0.034287799,0.453036431,0.01,0.027649085,0.553519685,0.018108043,0.072,0.489789374,0.089537268,0.292106209,0.05,0.167202197
1188,0.01,0.361460872,0.269203157,0.369573294,0.072,0.176884148,0.248853493,0.203862579,0.01,0.447301811,0.187960088,0.781038678,0.072,0.284494134,0.11028406,0.270973914,0.05,0.242596236
1189,0.01,0.017227367,0.536847754,0.432894559,0.072,0.096308941,0.464326618,0.209526466,0.01,0.232103603,0.654218902,0.504434786,0.072,0.51021116,0.357773944,0.42078443,0.05,0.234204851
1190,0.01,0.043244312,0.613078678,0.484828121,0.072,0.039480428,0.28887226,0.046836188,0.01,0.581398289,0.431736354,0.753323095,0.072,0.104020891,0.344227001,0.120178652,0.05,0.171938196
1191,0.01,0.570893265,0.57062042,0.643908453,0.072,0.484816529,0.043890341,0.194975745,0.01,0.542826791,0.393883167,0.150633998,0.072,0.313939036,0.231423451,0.221541742,0.05,0.226731041
1192,0.01,0.322002684,0.020899059,0.045870038,0.072,0.486346616,0.54562126,0.391016503,0.01,0.287850952,0.741494249,0.523614438,0.072,0.479581456,0.435004109,0.215351131,0.05,0.134036616
1193,0.01,0.147044402,0.230691139,0.614719272,0.072,0.507779727,0.41149352,0.26421866,0.01,0.068342322,0.044988879,0.295717196,0.072,0.263450736,0.345980513,0.003686048,0.05,0.277122409
1194,0.01,0.287511718,0.669994784,0.422623697,0.072,0.07408961,0.453017234,0.403181779,0.01,0.416674507,0.406496942,0.069108889,0.072,0.372522203,0.517587248,0.052963114,0.05,0.073783206
1195,0.01,0.712823299,0.224631689,0.516615501,0.072,0.303776718,0.33871408,0.236168096,0.01,0.236993262,0.038341426,0.587981942,0.072,0.423781087,0.38097222,0.365583992,0.05,0.068240797
1196,0.01,0.017652498,0.638885164,0.387999443,0.072,0.174284058,0.057897323,0.035625864,0.01,0.27560471,0.635742281,0.725791762,0.072,0.509354775,0.522560474,0.515587995,0.05,0.14762293
1197,0.01,0.173338354,0.6304568,0.16883325,0.072,0.151773733,0.132488455,0.292510005,0.01,0.254243731,0.121783279,0.358006995,0.072,0.496379312,0.324074022,0.498894624,0.05,0.054844212
1198,0.01,0.13190936,0.454705929,0.366029832,0.072,0.37497806,0.451348017,0.426742544,0.01,0.744386327,0.314622563,0.163045526,0.072,0.312918379,0.062902092,0.164067438,0.05,0.058208655
1199,0.01,0.313285336,0.087861094,0.025154978,0.072,0.373058995,0.34662142,0.402347876,0.01,0.521705288,0.090292798,0.229952316,0.072,0.073571114,0.478808324,0.424241276,0.05,0.056427561
